totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass,countryCode,usageType,domain,isp
415,759,1737262029.0,True,False,3.0,1.0,25.0,2.0,12.0,225.0
78,29,1736694549.0,True,False,0.0,1.0,85.0,0.0,63.0,34.0
1345,499,1742783617.0,True,False,4.0,1.0,122.0,2.0,96.0,179.0
1322,754,1742583615.0,False,True,69.0,1.0,97.0,3.0,213.0,116.0
1795,499,1739484245.0,True,False,5.0,1.0,51.0,1.0,125.0,119.0
1581,742,1736438812.0,False,True,73.0,1.0,102.0,1.0,95.0,233.0
760,335,1741229507.0,True,True,22.0,1.0,134.0,3.0,94.0,113.0
1181,538,1737449072.0,True,True,23.0,1.0,64.0,0.0,88.0,127.0
1500,901,1741052807.0,False,True,77.0,1.0,2.0,1.0,56.0,70.0
1772,98,1741034255.0,True,True,23.0,1.0,107.0,3.0,233.0,22.0
1277,495,1740679023.0,True,False,4.0,1.0,35.0,1.0,139.0,168.0
1524,717,1735848959.0,False,True,71.0,1.0,84.0,4.0,229.0,250.0
1882,359,1736094083.0,False,True,68.0,1.0,98.0,0.0,224.0,236.0
967,93,1742269911.0,True,False,2.0,1.0,81.0,1.0,186.0,183.0
1540,396,1738467477.0,False,False,42.0,1.0,64.0,1.0,64.0,47.0
374,96,1737713003.0,False,False,10.0,1.0,34.0,0.0,101.0,138.0
491,316,1736726126.0,False,True,39.0,1.0,50.0,3.0,75.0,43.0
210,859,1742271450.0,False,True,49.0,1.0,80.0,3.0,183.0,79.0
163,163,1740405823.0,True,True,20.0,1.0,23.0,3.0,230.0,67.0
1483,449,1737391189.0,True,True,24.0,1.0,20.0,1.0,120.0,19.0
1534,749,1736245343.0,False,False,53.0,1.0,93.0,2.0,98.0,89.0
82,969,1742630816.0,True,False,3.0,1.0,21.0,1.0,10.0,65.0
722,273,1742088405.0,False,False,22.0,1.0,87.0,2.0,138.0,0.0
305,986,1740318831.0,True,False,3.0,1.0,82.0,4.0,173.0,18.0
1050,744,1737407561.0,True,False,4.0,1.0,138.0,1.0,161.0,48.0
1674,430,1740588737.0,False,False,46.0,1.0,60.0,1.0,98.0,8.0
1250,502,1737481331.0,False,True,60.0,1.0,10.0,1.0,231.0,139.0
70,642,1742490182.0,True,True,22.0,1.0,144.0,3.0,236.0,242.0
948,420,1742965334.0,True,False,3.0,1.0,105.0,3.0,40.0,61.0
1649,182,1737624334.0,True,False,3.0,1.0,120.0,2.0,34.0,108.0
51,13,1738425957.0,False,False,1.0,1.0,30.0,2.0,212.0,58.0
34,863,1742165674.0,True,False,2.0,1.0,92.0,1.0,33.0,2.0
1072,649,1736907574.0,False,True,60.0,1.0,17.0,2.0,179.0,174.0
1836,995,1742285423.0,False,True,86.0,1.0,127.0,3.0,11.0,76.0
140,481,1743224001.0,False,True,37.0,1.0,66.0,2.0,9.0,234.0
1531,119,1740669256.0,True,False,3.0,1.0,143.0,4.0,181.0,164.0
1262,876,1735693586.0,False,False,51.0,1.0,141.0,3.0,42.0,151.0
117,46,1737995749.0,True,False,0.0,1.0,39.0,4.0,21.0,230.0
181,592,1742870632.0,False,True,41.0,1.0,26.0,2.0,17.0,240.0
1468,810,1736883530.0,True,True,25.0,1.0,6.0,0.0,122.0,12.0
1511,40,1736760253.0,True,True,23.0,1.0,125.0,1.0,117.0,99.0
111,960,1740201455.0,False,False,31.0,1.0,63.0,3.0,165.0,188.0
875,390,1737772439.0,False,True,49.0,1.0,55.0,4.0,121.0,210.0
533,277,1742368219.0,True,True,21.0,1.0,52.0,0.0,62.0,26.0
284,20,1737133587.0,True,False,0.0,1.0,32.0,0.0,72.0,29.0
1646,353,1736591929.0,False,True,63.0,1.0,78.0,3.0,67.0,56.0
1077,849,1741215153.0,False,False,47.0,1.0,23.0,3.0,87.0,59.0
1988,553,1742938091.0,True,False,5.0,1.0,47.0,0.0,3.0,50.0
826,578,1735886059.0,True,False,3.0,1.0,125.0,1.0,48.0,184.0
966,175,1736775445.0,False,True,44.0,1.0,122.0,1.0,6.0,208.0
1050,709,1735794457.0,True,True,24.0,1.0,19.0,4.0,9.0,13.0
339,351,1738674954.0,False,False,17.0,1.0,135.0,1.0,87.0,83.0
1602,491,1742296671.0,False,True,66.0,1.0,98.0,0.0,35.0,186.0
1856,28,1742283643.0,False,False,37.0,1.0,8.0,0.0,83.0,193.0
1530,637,1737665714.0,False,True,69.0,1.0,7.0,2.0,202.0,68.0
1848,989,1740609456.0,True,False,6.0,1.0,20.0,0.0,104.0,181.0
21,193,1738385791.0,False,False,6.0,1.0,50.0,1.0,158.0,3.0
1351,791,1735802181.0,False,True,70.0,1.0,57.0,4.0,189.0,10.0
1625,554,1737131483.0,True,False,4.0,1.0,115.0,2.0,109.0,211.0
225,19,1737895864.0,True,False,0.0,1.0,138.0,1.0,43.0,6.0
348,601,1736109354.0,False,False,24.0,1.0,6.0,4.0,100.0,133.0
1809,201,1736733127.0,False,False,42.0,1.0,129.0,1.0,215.0,96.0
670,329,1741891782.0,False,False,23.0,1.0,43.0,2.0,235.0,84.0
1114,711,1739201073.0,False,True,63.0,1.0,140.0,0.0,206.0,21.0
1760,589,1740082925.0,False,True,72.0,1.0,25.0,2.0,12.0,225.0
1518,484,1736623159.0,False,False,44.0,1.0,85.0,0.0,63.0,34.0
383,869,1741924893.0,True,True,23.0,1.0,122.0,2.0,96.0,179.0
985,646,1736202963.0,True,False,3.0,1.0,97.0,3.0,213.0,116.0
719,436,1739664840.0,False,False,27.0,1.0,51.0,1.0,125.0,119.0
1233,857,1739430205.0,True,False,5.0,1.0,102.0,1.0,95.0,233.0
1570,68,1742196279.0,True,False,3.0,1.0,134.0,3.0,94.0,113.0
475,445,1738706803.0,False,False,22.0,1.0,64.0,0.0,88.0,127.0
1122,106,1739975152.0,True,True,22.0,1.0,2.0,1.0,56.0,70.0
1301,505,1740649831.0,True,True,24.0,1.0,107.0,3.0,233.0,22.0
1688,796,1736584611.0,False,True,77.0,1.0,35.0,1.0,139.0,168.0
1604,670,1739461496.0,False,True,72.0,1.0,84.0,4.0,229.0,250.0
1955,287,1739896305.0,False,True,67.0,1.0,98.0,0.0,224.0,236.0
498,274,1737528294.0,True,True,21.0,1.0,81.0,1.0,186.0,183.0
1910,18,1740829690.0,False,False,38.0,1.0,64.0,1.0,64.0,47.0
1571,466,1736033572.0,True,True,24.0,1.0,34.0,0.0,101.0,138.0
56,804,1741770356.0,False,False,25.0,1.0,50.0,3.0,75.0,43.0
1321,282,1742239984.0,False,False,34.0,1.0,80.0,3.0,183.0,79.0
787,949,1743292961.0,False,True,64.0,1.0,23.0,3.0,230.0,67.0
1049,822,1742942562.0,False,True,65.0,1.0,20.0,1.0,120.0,19.0
720,17,1741197079.0,True,False,1.0,1.0,93.0,2.0,98.0,89.0
410,217,1740044049.0,True,False,1.0,1.0,21.0,1.0,10.0,65.0
1952,923,1738200058.0,False,False,66.0,1.0,87.0,2.0,138.0,0.0
1827,646,1739512139.0,True,False,5.0,1.0,82.0,4.0,173.0,18.0
990,132,1741066532.0,False,False,23.0,1.0,138.0,1.0,161.0,48.0
1119,42,1735931110.0,False,True,43.0,1.0,60.0,1.0,98.0,8.0
259,522,1736180040.0,True,True,22.0,1.0,10.0,1.0,231.0,139.0
400,213,1739687791.0,True,False,1.0,1.0,144.0,3.0,236.0,242.0
1815,527,1742777455.0,False,False,52.0,1.0,105.0,3.0,40.0,61.0
344,818,1739038809.0,False,False,31.0,1.0,120.0,2.0,34.0,108.0
638,960,1739245642.0,False,False,41.0,1.0,30.0,2.0,212.0,58.0
1552,526,1741425202.0,True,False,4.0,1.0,92.0,1.0,33.0,2.0
146,452,1736575449.0,False,False,16.0,1.0,17.0,2.0,179.0,174.0
892,601,1739782473.0,False,False,35.0,1.0,127.0,3.0,11.0,76.0
697,795,1741645855.0,False,False,37.0,1.0,66.0,2.0,9.0,234.0
1873,698,1743300923.0,False,True,78.0,1.0,143.0,4.0,181.0,164.0
1531,859,1739390670.0,False,False,56.0,1.0,141.0,3.0,42.0,151.0
836,842,1736286284.0,False,False,41.0,1.0,39.0,4.0,21.0,230.0
736,348,1743213396.0,True,True,22.0,1.0,26.0,2.0,17.0,240.0
1510,447,1736347519.0,False,False,43.0,1.0,6.0,0.0,122.0,12.0
603,454,1738371869.0,False,False,25.0,1.0,125.0,1.0,117.0,99.0
1256,145,1740772568.0,True,False,2.0,1.0,63.0,3.0,165.0,188.0
999,396,1736914114.0,True,False,3.0,1.0,55.0,4.0,121.0,210.0
381,34,1736220782.0,False,True,28.0,1.0,52.0,0.0,62.0,26.0
944,515,1736728371.0,True,False,3.0,1.0,32.0,0.0,72.0,29.0
1004,334,1737976801.0,False,False,30.0,1.0,78.0,3.0,67.0,56.0
411,704,1740906954.0,True,False,2.0,1.0,23.0,3.0,87.0,59.0
1476,689,1740980432.0,True,True,25.0,1.0,47.0,0.0,3.0,50.0
1523,988,1740580194.0,False,False,60.0,1.0,125.0,1.0,48.0,184.0
624,347,1740269747.0,True,False,2.0,1.0,122.0,1.0,6.0,208.0
1306,699,1741643770.0,False,True,67.0,1.0,19.0,4.0,9.0,13.0
1559,894,1738397653.0,True,True,25.0,1.0,135.0,1.0,87.0,83.0
1192,104,1738865057.0,False,True,46.0,1.0,98.0,0.0,35.0,186.0
1185,554,1740681086.0,True,True,24.0,1.0,8.0,0.0,83.0,193.0
1004,632,1740120433.0,False,False,39.0,1.0,7.0,2.0,202.0,68.0
629,155,1738143581.0,False,True,37.0,1.0,20.0,0.0,104.0,181.0
197,902,1739475840.0,False,True,51.0,1.0,50.0,1.0,158.0,3.0
1846,962,1739910669.0,False,True,85.0,1.0,57.0,4.0,189.0,10.0
1131,240,1740748488.0,True,False,2.0,1.0,115.0,2.0,109.0,211.0
140,793,1739278573.0,False,True,46.0,1.0,138.0,1.0,43.0,6.0
814,857,1736501769.0,True,False,4.0,1.0,6.0,4.0,100.0,133.0
1204,504,1742322772.0,True,False,3.0,1.0,129.0,1.0,215.0,96.0
945,47,1741556752.0,False,True,40.0,1.0,43.0,2.0,235.0,84.0
995,434,1736629574.0,False,False,32.0,1.0,140.0,0.0,206.0,21.0
192,656,1742823543.0,True,True,22.0,1.0,25.0,2.0,12.0,225.0
992,855,1741161930.0,True,True,24.0,1.0,85.0,0.0,63.0,34.0
373,756,1741130084.0,True,False,3.0,1.0,122.0,2.0,96.0,179.0
48,446,1743032533.0,False,False,14.0,1.0,97.0,3.0,213.0,116.0
1560,840,1742120326.0,False,False,56.0,1.0,51.0,1.0,125.0,119.0
1921,377,1740294735.0,True,False,4.0,1.0,102.0,1.0,95.0,233.0
506,354,1741716643.0,True,True,22.0,1.0,134.0,3.0,94.0,113.0
1549,169,1742930075.0,True,False,3.0,1.0,64.0,0.0,88.0,127.0
1382,559,1737473544.0,False,False,44.0,1.0,2.0,1.0,56.0,70.0
991,671,1739277488.0,True,False,3.0,1.0,107.0,3.0,233.0,22.0
930,921,1739457717.0,True,False,4.0,1.0,35.0,1.0,139.0,168.0
1430,829,1743119647.0,True,True,25.0,1.0,84.0,4.0,229.0,250.0
731,550,1737586543.0,True,True,23.0,1.0,98.0,0.0,224.0,236.0
1194,153,1739141119.0,False,False,28.0,1.0,81.0,1.0,186.0,183.0
25,597,1738512964.0,True,False,1.0,1.0,64.0,1.0,64.0,47.0
502,666,1742610695.0,False,True,50.0,1.0,34.0,0.0,101.0,138.0
1459,750,1739474024.0,False,True,71.0,1.0,50.0,3.0,75.0,43.0
1141,585,1739014591.0,True,True,24.0,1.0,80.0,3.0,183.0,79.0
903,868,1739159374.0,False,True,64.0,1.0,23.0,3.0,230.0,67.0
1483,354,1741790233.0,True,False,4.0,1.0,20.0,1.0,120.0,19.0
320,278,1736467437.0,True,False,1.0,1.0,93.0,2.0,98.0,89.0
748,849,1738291645.0,True,True,24.0,1.0,21.0,1.0,10.0,65.0
1203,705,1739249755.0,True,True,24.0,1.0,87.0,2.0,138.0,0.0
555,782,1738291437.0,True,False,3.0,1.0,82.0,4.0,173.0,18.0
423,277,1741249129.0,False,False,16.0,1.0,138.0,1.0,161.0,48.0
260,178,1737807970.0,False,True,30.0,1.0,60.0,1.0,98.0,8.0
768,780,1738809664.0,True,False,3.0,1.0,10.0,1.0,231.0,139.0
1814,748,1736950228.0,False,True,78.0,1.0,144.0,3.0,236.0,242.0
1174,42,1741431272.0,True,False,2.0,1.0,105.0,3.0,40.0,61.0
1307,386,1743412359.0,False,False,37.0,1.0,120.0,2.0,34.0,108.0
1449,223,1739648247.0,False,True,55.0,1.0,30.0,2.0,212.0,58.0
1641,571,1736232955.0,True,False,4.0,1.0,92.0,1.0,33.0,2.0
1772,449,1736435048.0,False,True,68.0,1.0,17.0,2.0,179.0,174.0
1924,501,1742647208.0,False,False,53.0,1.0,127.0,3.0,11.0,76.0
1072,402,1736385888.0,False,True,53.0,1.0,66.0,2.0,9.0,234.0
823,498,1736451870.0,True,True,23.0,1.0,143.0,4.0,181.0,164.0
38,731,1739292642.0,False,True,42.0,1.0,141.0,3.0,42.0,151.0
967,955,1736479841.0,False,False,47.0,1.0,39.0,4.0,21.0,230.0
486,38,1741915864.0,False,True,30.0,1.0,26.0,2.0,17.0,240.0
327,48,1741867270.0,False,True,27.0,1.0,6.0,0.0,122.0,12.0
254,868,1738795788.0,False,False,31.0,1.0,125.0,1.0,117.0,99.0
757,621,1742479414.0,False,False,33.0,1.0,63.0,3.0,165.0,188.0
706,182,1736761287.0,False,True,39.0,1.0,55.0,4.0,121.0,210.0
281,26,1740336976.0,False,True,26.0,1.0,52.0,0.0,62.0,26.0
1473,65,1736172956.0,False,False,31.0,1.0,32.0,0.0,72.0,29.0
1781,235,1740589425.0,True,False,4.0,1.0,78.0,3.0,67.0,56.0
1272,567,1740380728.0,False,False,42.0,1.0,23.0,3.0,87.0,59.0
386,76,1740381541.0,False,True,30.0,1.0,47.0,0.0,3.0,50.0
275,206,1738435070.0,False,False,11.0,1.0,125.0,1.0,48.0,184.0
935,663,1741290278.0,False,True,58.0,1.0,122.0,1.0,6.0,208.0
930,844,1736695150.0,False,True,63.0,1.0,19.0,4.0,9.0,13.0
1392,32,1739115912.0,True,True,22.0,1.0,135.0,1.0,87.0,83.0
349,615,1738635995.0,True,False,2.0,1.0,98.0,0.0,35.0,186.0
398,763,1742998149.0,True,False,3.0,1.0,8.0,0.0,83.0,193.0
586,246,1741251080.0,True,False,1.0,1.0,7.0,2.0,202.0,68.0
1722,966,1743564569.0,False,True,83.0,1.0,20.0,0.0,104.0,181.0
12,928,1741963640.0,False,True,48.0,1.0,50.0,1.0,158.0,3.0
1462,932,1739217651.0,False,False,57.0,1.0,57.0,4.0,189.0,10.0
1175,575,1742951884.0,True,False,4.0,1.0,115.0,2.0,109.0,211.0
385,147,1743352453.0,True,True,21.0,1.0,138.0,1.0,43.0,6.0
1703,482,1741718495.0,True,True,24.0,1.0,6.0,4.0,100.0,133.0
333,854,1736101360.0,True,True,23.0,1.0,129.0,1.0,215.0,96.0
155,793,1738082610.0,False,True,46.0,1.0,43.0,2.0,235.0,84.0
1991,562,1740706404.0,False,False,56.0,1.0,140.0,0.0,206.0,21.0
302,619,1738290811.0,True,True,22.0,1.0,25.0,2.0,12.0,225.0
1698,704,1738619622.0,False,True,75.0,1.0,85.0,0.0,63.0,34.0
441,649,1736538864.0,True,False,2.0,1.0,122.0,2.0,96.0,179.0
714,238,1740517731.0,True,False,2.0,1.0,97.0,3.0,213.0,116.0
958,326,1739926284.0,True,False,2.0,1.0,51.0,1.0,125.0,119.0
594,607,1737454382.0,True,False,3.0,1.0,102.0,1.0,95.0,233.0
408,777,1736967770.0,False,True,51.0,1.0,134.0,3.0,94.0,113.0
826,730,1741178903.0,False,True,58.0,1.0,64.0,0.0,88.0,127.0
1922,736,1739714697.0,True,True,26.0,1.0,2.0,1.0,56.0,70.0
1377,895,1737550902.0,True,True,25.0,1.0,107.0,3.0,233.0,22.0
973,621,1742777256.0,False,True,58.0,1.0,35.0,1.0,139.0,168.0
1173,570,1736577601.0,False,False,40.0,1.0,84.0,4.0,229.0,250.0
196,210,1738606769.0,True,False,1.0,1.0,98.0,0.0,224.0,236.0
1838,957,1742761306.0,True,True,26.0,1.0,81.0,4.0,141.0,15.0
70,267,1740336093.0,True,False,0.0,1.0,64.0,0.0,10.0,152.0
948,489,1738753125.0,True,True,23.0,1.0,34.0,3.0,204.0,241.0
1413,897,1736633527.0,True,True,25.0,1.0,50.0,0.0,53.0,159.0
719,187,1742066999.0,False,True,39.0,1.0,80.0,0.0,136.0,191.0
816,766,1738006599.0,False,True,59.0,1.0,23.0,3.0,123.0,81.0
1473,132,1740485699.0,True,True,23.0,1.0,20.0,0.0,142.0,75.0
1352,351,1737566959.0,True,False,3.0,1.0,93.0,1.0,214.0,103.0
1335,180,1742441263.0,True,False,3.0,1.0,21.0,2.0,36.0,90.0
1377,854,1739269455.0,True,True,25.0,1.0,87.0,3.0,63.0,214.0
20,657,1742759475.0,False,True,40.0,1.0,82.0,2.0,211.0,158.0
1095,68,1740375521.0,False,False,23.0,1.0,138.0,3.0,222.0,40.0
1878,714,1742107490.0,True,True,25.0,1.0,60.0,3.0,112.0,249.0
235,474,1742535262.0,False,True,38.0,1.0,10.0,4.0,218.0,253.0
1186,789,1740885197.0,True,True,24.0,1.0,144.0,4.0,37.0,116.0
1744,269,1740816825.0,True,False,4.0,1.0,105.0,0.0,54.0,91.0
573,382,1741331915.0,False,True,42.0,1.0,120.0,2.0,201.0,195.0
781,982,1741061151.0,True,True,24.0,1.0,30.0,3.0,102.0,197.0
1604,104,1740340071.0,False,False,35.0,1.0,92.0,0.0,226.0,46.0
1617,134,1735890033.0,True,True,23.0,1.0,17.0,1.0,32.0,51.0
1693,50,1740778419.0,True,True,23.0,1.0,127.0,3.0,47.0,53.0
1894,900,1743463523.0,True,False,6.0,1.0,66.0,1.0,15.0,204.0
1608,263,1741188088.0,True,False,4.0,1.0,143.0,0.0,108.0,55.0
1343,16,1742627821.0,False,True,47.0,1.0,141.0,4.0,137.0,7.0
894,480,1741487057.0,True,False,3.0,1.0,88.0,0.0,143.0,217.0
1276,737,1737913314.0,False,True,67.0,1.0,131.0,1.0,65.0,150.0
1526,520,1735912676.0,False,True,66.0,1.0,42.0,3.0,8.0,222.0
1399,590,1737183239.0,True,False,4.0,1.0,83.0,2.0,102.0,206.0
1363,78,1737962158.0,False,True,49.0,1.0,15.0,0.0,171.0,63.0
1140,90,1741564464.0,True,False,2.0,1.0,10.0,3.0,128.0,155.0
235,551,1742065354.0,False,False,21.0,1.0,56.0,4.0,39.0,27.0
834,594,1738261751.0,False,False,34.0,1.0,53.0,4.0,26.0,85.0
227,271,1743400217.0,True,True,21.0,1.0,65.0,4.0,25.0,224.0
946,98,1738520455.0,True,False,2.0,1.0,17.0,3.0,150.0,41.0
762,924,1738614397.0,False,True,62.0,1.0,57.0,0.0,118.0,245.0
515,217,1735721019.0,True,False,1.0,1.0,22.0,3.0,132.0,229.0
268,222,1737191540.0,True,False,1.0,1.0,93.0,3.0,177.0,57.0
1921,843,1742966737.0,False,True,83.0,1.0,64.0,2.0,52.0,162.0
1807,275,1736871480.0,False,True,64.0,1.0,104.0,2.0,159.0,141.0
1550,921,1740420445.0,True,False,5.0,1.0,146.0,0.0,127.0,221.0
1806,302,1741184006.0,False,True,65.0,1.0,89.0,2.0,27.0,157.0
63,216,1739031822.0,True,True,20.0,1.0,36.0,4.0,31.0,156.0
1080,342,1736253524.0,True,False,3.0,1.0,90.0,2.0,145.0,251.0
736,86,1736859930.0,False,False,17.0,1.0,86.0,4.0,119.0,45.0
698,297,1741885498.0,True,True,22.0,1.0,48.0,0.0,139.0,82.0
1554,56,1740981231.0,False,False,32.0,1.0,123.0,3.0,24.0,111.0
1132,631,1735926970.0,True,False,4.0,1.0,61.0,3.0,49.0,163.0
1053,209,1736439519.0,True,False,2.0,1.0,85.0,2.0,193.0,201.0
1923,436,1741928639.0,True,True,25.0,1.0,74.0,4.0,70.0,182.0
1786,219,1740119811.0,False,True,62.0,1.0,68.0,1.0,89.0,72.0
1606,897,1737474465.0,False,True,79.0,1.0,16.0,1.0,192.0,220.0
1924,429,1738825547.0,True,False,5.0,1.0,139.0,1.0,155.0,226.0
1523,163,1739191610.0,False,True,55.0,1.0,146.0,3.0,93.0,187.0
428,531,1739475256.0,False,False,24.0,1.0,38.0,3.0,5.0,172.0
699,424,1738529442.0,True,False,2.0,1.0,119.0,4.0,115.0,135.0
859,362,1736990244.0,False,False,28.0,1.0,144.0,2.0,131.0,177.0
71,166,1738774030.0,False,False,6.0,1.0,55.0,1.0,124.0,237.0
1178,270,1738284003.0,False,True,51.0,1.0,36.0,4.0,220.0,110.0
225,86,1741722985.0,True,False,0.0,1.0,106.0,4.0,221.0,33.0
12,778,1738390920.0,True,False,2.0,1.0,93.0,2.0,148.0,120.0
169,992,1742186369.0,False,True,53.0,1.0,62.0,4.0,207.0,199.0
1772,497,1743566897.0,True,False,5.0,1.0,39.0,2.0,85.0,209.0
790,140,1740431119.0,False,True,40.0,1.0,44.0,0.0,156.0,140.0
1153,588,1740671287.0,True,True,24.0,1.0,128.0,2.0,196.0,44.0
902,464,1736382471.0,False,True,51.0,1.0,51.0,1.0,186.0,183.0
1122,749,1743079811.0,True,False,4.0,1.0,75.0,1.0,64.0,47.0
338,172,1736111114.0,False,True,31.0,1.0,79.0,0.0,101.0,138.0
589,24,1736974898.0,True,False,1.0,1.0,12.0,3.0,75.0,43.0
1943,241,1736990249.0,False,True,66.0,1.0,53.0,3.0,183.0,79.0
1390,204,1741998466.0,True,True,23.0,1.0,8.0,3.0,230.0,67.0
1643,870,1740852602.0,True,True,25.0,1.0,73.0,1.0,120.0,19.0
1300,551,1736087238.0,True,True,24.0,1.0,96.0,2.0,98.0,89.0
1650,368,1741323459.0,False,False,44.0,1.0,61.0,1.0,10.0,65.0
961,859,1736354155.0,False,False,44.0,1.0,14.0,2.0,138.0,0.0
1356,340,1737952364.0,False,True,57.0,1.0,49.0,4.0,173.0,18.0
644,436,1739386901.0,True,True,22.0,1.0,130.0,1.0,161.0,48.0
997,506,1741222544.0,False,True,55.0,1.0,140.0,1.0,98.0,8.0
1574,837,1739226693.0,True,False,5.0,1.0,73.0,1.0,231.0,139.0
1682,495,1739743825.0,True,True,24.0,1.0,49.0,3.0,236.0,242.0
1228,817,1740762322.0,True,True,24.0,1.0,126.0,3.0,40.0,61.0
930,458,1739377935.0,False,False,32.0,1.0,113.0,2.0,34.0,108.0
747,422,1739144225.0,True,True,22.0,1.0,95.0,2.0,212.0,58.0
1365,339,1737961289.0,False,True,57.0,1.0,9.0,1.0,33.0,2.0
179,741,1737478123.0,False,True,45.0,1.0,105.0,2.0,179.0,174.0
530,898,1742002722.0,True,True,23.0,1.0,33.0,3.0,11.0,76.0
1496,156,1739967672.0,False,False,34.0,1.0,60.0,2.0,9.0,234.0
49,268,1736624570.0,True,False,0.0,1.0,32.0,4.0,181.0,164.0
1570,301,1738565319.0,True,False,4.0,1.0,58.0,3.0,42.0,151.0
1294,820,1739276176.0,False,True,70.0,1.0,39.0,4.0,21.0,230.0
1428,152,1736600010.0,True,True,23.0,1.0,26.0,2.0,17.0,240.0
964,946,1738045843.0,True,False,4.0,1.0,6.0,0.0,122.0,12.0
1259,756,1741359104.0,True,True,24.0,1.0,125.0,1.0,117.0,99.0
993,636,1741361355.0,False,True,58.0,1.0,63.0,3.0,165.0,188.0
1157,374,1740645370.0,False,False,34.0,1.0,55.0,4.0,121.0,210.0
984,99,1739751971.0,False,False,22.0,1.0,52.0,0.0,62.0,26.0
47,729,1740090043.0,True,True,22.0,1.0,32.0,0.0,72.0,29.0
337,173,1741266113.0,True,False,1.0,1.0,78.0,3.0,67.0,56.0
1284,490,1738257009.0,False,True,60.0,1.0,23.0,3.0,87.0,59.0
1934,93,1736050788.0,False,False,41.0,1.0,47.0,0.0,3.0,50.0
1209,86,1737519642.0,False,False,26.0,1.0,125.0,1.0,48.0,184.0
1635,682,1738985509.0,False,True,73.0,1.0,122.0,1.0,6.0,208.0
923,526,1740697302.0,False,True,54.0,1.0,19.0,4.0,9.0,13.0
463,494,1736129344.0,True,False,2.0,1.0,135.0,1.0,87.0,83.0
46,599,1735734283.0,False,True,38.0,1.0,98.0,0.0,35.0,186.0
1349,612,1737384625.0,True,True,24.0,1.0,8.0,0.0,83.0,193.0
1721,608,1738198288.0,True,True,25.0,1.0,7.0,2.0,202.0,68.0
982,791,1737441759.0,True,False,4.0,1.0,20.0,0.0,104.0,181.0
805,113,1742106794.0,True,True,21.0,1.0,50.0,1.0,158.0,3.0
1998,461,1736821008.0,False,True,73.0,1.0,57.0,4.0,189.0,10.0
982,496,1742080046.0,True,False,3.0,1.0,115.0,2.0,109.0,211.0
602,348,1737813252.0,False,False,22.0,1.0,138.0,1.0,43.0,6.0
1147,696,1738097858.0,True,False,4.0,1.0,6.0,4.0,100.0,133.0
1073,575,1738422289.0,False,False,38.0,1.0,129.0,1.0,215.0,96.0
1334,909,1736676301.0,False,True,73.0,1.0,43.0,2.0,235.0,84.0
233,487,1735734643.0,True,True,21.0,1.0,140.0,0.0,206.0,21.0
327,732,1739842170.0,False,False,28.0,1.0,25.0,2.0,12.0,225.0
358,616,1741936208.0,True,False,2.0,1.0,85.0,0.0,63.0,34.0
124,232,1739282396.0,False,True,29.0,1.0,122.0,2.0,96.0,179.0
707,18,1737143634.0,True,True,21.0,1.0,97.0,3.0,213.0,116.0
1356,62,1736753488.0,True,False,2.0,1.0,51.0,1.0,125.0,119.0
1601,86,1738859211.0,False,True,54.0,1.0,102.0,1.0,95.0,233.0
1073,727,1740137424.0,False,True,63.0,1.0,134.0,3.0,94.0,113.0
1899,512,1741572622.0,True,False,5.0,1.0,64.0,0.0,88.0,127.0
49,325,1737600108.0,True,False,1.0,1.0,2.0,1.0,56.0,70.0
1892,823,1739866304.0,False,False,62.0,1.0,107.0,3.0,233.0,22.0
1782,831,1740356712.0,True,False,6.0,1.0,35.0,1.0,139.0,168.0
1322,851,1742660481.0,True,True,25.0,1.0,84.0,4.0,229.0,250.0
1295,633,1741273794.0,True,False,4.0,1.0,98.0,0.0,224.0,236.0
225,872,1742432697.0,False,True,50.0,1.0,81.0,4.0,141.0,15.0
1180,174,1738640769.0,True,True,22.0,1.0,64.0,0.0,10.0,152.0
345,288,1736274413.0,True,True,21.0,1.0,34.0,3.0,204.0,241.0
1201,36,1739000674.0,False,False,25.0,1.0,50.0,0.0,53.0,159.0
101,79,1742898803.0,True,True,20.0,1.0,80.0,0.0,136.0,191.0
362,227,1741894493.0,True,False,1.0,1.0,23.0,3.0,123.0,81.0
580,971,1736024657.0,True,False,4.0,1.0,20.0,0.0,142.0,75.0
1604,374,1739329075.0,True,False,4.0,1.0,93.0,1.0,214.0,103.0
825,710,1735827015.0,False,True,57.0,1.0,21.0,2.0,36.0,90.0
1714,854,1739526498.0,True,False,5.0,1.0,87.0,3.0,63.0,214.0
790,956,1743397070.0,True,False,4.0,1.0,82.0,2.0,211.0,158.0
372,315,1736322958.0,True,True,21.0,1.0,138.0,3.0,222.0,40.0
566,133,1742901702.0,True,False,1.0,1.0,60.0,3.0,112.0,249.0
1378,28,1738295942.0,True,True,22.0,1.0,10.0,4.0,218.0,253.0
1726,266,1740499617.0,False,True,62.0,1.0,144.0,4.0,37.0,116.0
1203,305,1739270897.0,False,False,33.0,1.0,105.0,0.0,54.0,91.0
365,937,1740479825.0,True,False,3.0,1.0,120.0,2.0,201.0,195.0
200,31,1739062345.0,True,False,0.0,1.0,30.0,3.0,102.0,197.0
1700,889,1741621508.0,False,False,60.0,1.0,92.0,0.0,226.0,46.0
